id,name,category,breadcrumbs,short_description,description,price,best_for,review_score,review_count,image_url,url
104510,"MegaFood, B12 Energy, Cranberry, 70 Gummies",Vitamin B,Categories > Supplements > Vitamins > Vitamin B > Vitamin B12 (Cobalamin),With Real Fruit | Supports Energy Metabolism | Dietary Supplement | USDA Organic | Non-GMO Project Verified | Certified Vegan | Tested For 125+ Pesticides | Made Without 9 Food Allergens | Residue Free Glyphosate | Gluten Free | Certified B Corporation®,"• With Real Fruit
• Supports Energy Metabolism
• Dietary Supplement
• USDA Organic
• Non-GMO Project Verified
• Certified Vegan
• Tested For 125+ Pesticides
• Made Without 9 Food Allergens
• Residue Free Glyphosate
• Gluten Free
• Certified B Corporation®

MegaFood B12 Energy gummies help support cellular energy production. Organic cranberries give our gummies real berry flavor and color.

We believe the most nutritious food comes from healthy soil. Our goal is to partner with farmers who share our commitment to regenerative agriculture, working to nourish the soil for quality ingredients that make for premium supplements.

Suggested use
2 gummies daily. May be taken any time of day, even on an empty stomach.

Warning
Keep out of reach of children. Store tightly sealed in a cool place and avoid exposure to moisture. Once open, consume within three months. Do not use if seal under the cap is broken or missing.

Other Ingredients
Organic tapioca syrup, organic cane sugar, apple pectin, citric acid, sodium citrate, organic beet root powder, organic sunflower oil, organic carnauba wax. *Made without milk, eggs, peanuts, tree nuts, soy, wheat, fish, shellfish and sesame.",1349.72,Vitamin B,4.7,553,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/mgf/mgf10409/g/40.jpg",https://in.iherb.com/pr/megafood-b12-energy-cranberry-70-gummies/104510
123306,"NutraBio, KSM-66®, Ashwagandha, 60 Capsules (600 mg per Capsule)",Adaptogens,Categories > Supplements > Herbs > Adaptogens > Ashwagandha,Wellness | Cortisol & Stress Support | KSM-66 Ashwagandha® | 60 Servings | Botanical Supplement | Lactose Free | No Proprietary Blends | Fully Transparent | Since 1996,"• Wellness
• Cortisol & Stress Support
• KSM-66 Ashwagandha®
• 60 Servings
• Botanical Supplement
• Lactose Free
• No Proprietary Blends | Fully Transparent
• Since 1996

Ashwagandha is an herb that has been used in Ayurvedic medicine for thousands of years. This extract is an alternative therapy that originated in India and is classified as an adaptogen. Adaptogens are herbal compounds that are used to promote balance and homeostasis in the human body. Adaptogens are useful for increasing resistance to any form of biological stress including physical, mental and emotional stress. Ashwagandha specifically has been studied for its effectiveness in improving cortisol levels, thyroid function, adrenal health, stress and anxiety, promoting immune health, and enhancing athletic performance. It may help improve strength and endurance, as well as improve weight loss results when paired with diet and exercise.

Suggested use
Take 1-2 capsules daily between meals as needed.

Warning
Store in a cool dry place. Keep out of reach of children. Do not use if pregnant or nursing. Not for use by individuals under the age of 18 years. Consult a physician before use if you have a medical condition or are taking any medication. Discontinue use two weeks prior to surgery. Consuming this product can expose you to chemicals including lead, which are known to the State of California to cause birth defects or other reproductive harm.

Other Ingredients
Vegetarian capsule (hypromellose, water). Processed in a facility and/or manufacturing line that also produces milk, tree nuts, nuts and soy.",1925.35,Adaptogens,4.7,2376,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nrb/nrb26875/g/8.jpg",https://in.iherb.com/pr/nutrabio-ksm-66-ashwagandha-60-capsules-600-mg-per-capsule/123306
139116,"Primaforce, KSM-66, Ashwagandha Root Extract, 600 mg, 60 Capsules",Adaptogens,Categories > Supplements > Herbs > Adaptogens > Ashwagandha,Tested for Purity & Potency | 600 mg Per Serving | BioPerine®,"• Tested for Purity & Potency
• 600 mg Per Serving
• BioPerine®

Supports Your Lifestyle: Whether you're a busy professional, a fitness enthusiast, or simply seeking balance, PrimaForce KSM-66 Ashwagandha Root Extract is designed to complement your lifestyle.

Premium Ashwagandha: Our capsules feature KSM-66, a premium ashwagandha extract known for its purity and effectiveness.

Suggested use
As a dietary supplement, take 1 capsule daily with 8-12 oz of water or as directed by your healthcare professional.

Warning
For healthy individuals 18 years and older. Consult a healthcare professional prior to use if you are pregnant or nursing, taking medication, or have a medical condition. Keep out of reach of children. Do not use if safety seal is broken or missing. Store in a cool, dry place.

Other Ingredients
Hypromellose (cellulose) capsule, silica, magnesium stearate (vegetable source). Contains: Milk.",1593.17,Adaptogens,4.8,172,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/pmf/pmf02138/g/8.jpg",https://in.iherb.com/pr/primaforce-ksm-66-ashwagandha-root-extract-600-mg-60-capsules/139116
10669,"NOW Foods, Ubiquinol CoQH-CF, 50 mg, 60 Softgels",Coenzyme Q10 (Ubiquinone),Categories > Supplements > Antioxidants > Coenzyme Q10 (Ubiquinone) > Ubiquinol,Cardiovascular Health | Active Form of CoQ10 - 50 mg | Superior Bioavailability | A Dietary Supplement | General Health | Family Owned Since 1968 | Kaneka - Made with Quality Ubiquinol | HALAL | GMP Quality Assured,"• Cardiovascular Health
• Active Form of CoQ10 - 50 mg
• Superior Bioavailability
• A Dietary Supplement
• General Health
• Family Owned Since 1968
• Kaneka - Made with Quality Ubiquinol
• HALAL
• GMP Quality Assured

Ubiquinol is the reduced and active free radical quencher form of Coenzyme Q10 (CoQ10). CoQ10 is found in all cells of the body, with especially high concentrations in the heart. It is essential to mitochondrial energy production and functions as a powerful, fat soluble, free radical scavenger. These properties make Ubiquinol an ideal supplement for the support of energy production and free radical protection in the heart, vascular structures, brain and neurons. NOW® Ubiquinol CoQH-CF™ features D-Limonene to naturally enhance its solubility and intestinal absorption, to create a product with superior biological value.

Suggested use
Take 1 softgel twice daily with food.

Warning
For adults only. Consult physician if pregnant/nursing, taking medication, or have a medical condition. Keep out of reach of children.

Other Ingredients
Softgel capsule (bovine gelatin (bse-free), glycerin, water, caramel color), d-limonene, caprylic acid, capric acid and alpha lipoic acid. NOW® CoQ10 products contain only the natural all-trans form of CoQ10 produced by fermentation. Not manufactured with wheat, gluten, soy, corn, milk, egg, fish or shellfish ingredients. Produced in a GMP facility that processes other ingredients containing these allergens.",1857.23,Coenzyme Q10 (Ubiquinone),4.8,1181,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now03145/g/33.jpg",https://in.iherb.com/pr/now-foods-ubiquinol-coqh-cf-50-mg-60-softgels/10669
68807,"Source Naturals, HydroxoCobalamin, Vitamin B12, Cherry , 1 mg, 120 Lozenges",Vitamin B,Categories > Supplements > Vitamins > Vitamin B > Vitamin B12 (Cobalamin),Dietary Supplement,"• Dietary Supplement

Source Naturals Hydroxocobalamin B-12 supports brain health and energy levels with a meaningful dose of B-12 in a convenient lozenge form. This is especially helpful for adults 50 years and older who may need assistance in meeting their RDA requirements. Hydroxocobalamin is a natural transport form of B-12 in the blood that is converted into the coenzyme forms of methylcobalamin or adenosylcobalamin inside the cell. Vitamin B-12 helps support normal homocysteine levels, healthy brain cells and nerve tissues, and the production of red blood cells that carry oxygen to the cells and tissues.

Suggested use
1 lozenge daily. For best results, allow to dissolve in the mouth before swallowing.

Warning
If you are pregnant, may become pregnant, or breastfeeding, consult your health care professional before using this product. Store in a cool, dry place. Do not use if either tamper-evident seal is broken or missing. Keep out of the reach of children.

Other Ingredients
Sorbitol, mannitol, natural cherry flavor, stearic acid, and magnesium stearate. Contains no yeast, dairy, egg, gluten, soy or wheat. Contains no preservatives, or artificial color, flavor or fragrance.","1,253.49",Vitamin B,4.8,1454,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sns/sns02655/g/27.jpg",https://in.iherb.com/pr/source-naturals-hydroxocobalamin-vitamin-b12-cherry-1-mg-120-lozenges/68807
115850,"Youtheory, B12 B6 Essential Daily Vitamins, 60 Vegetarian Capsules",Vitamin B,Categories > Supplements > Vitamins > Vitamin B > Vitamin B12 (Cobalamin),"Promotes Brain Health | 1,000 mcg† | Helps Support Energy Production | Dietary Supplement | Dairy Free | Soy Free | No Gluten Ingredients | Vegetarian Friendly | Helps Support Brain Health | Helps Convert Food Into Energy | Supports Normal Antioxidant Function","• Promotes Brain Health
• 1,000 mcg†
• Helps Support Energy Production
• Dietary Supplement
• Dairy Free
• Soy Free
• No Gluten Ingredients
• Vegetarian Friendly
• Helps Support Brain Health
• Helps Convert Food Into Energy
• Supports Normal Antioxidant Function

Youtheory® B12B6 is a combination of essential nutrients that support the proper metabolism of DNA, proteins, carbohydrates, and fats - converting food into cellular energy.

Sufficient intake of these two important vitamins helps to promote our body's natural antioxidation and detoxification systems, while supporting brain health and overall well-being.

†1,000 mcg of B12 per daily serving.

Suggested use
(Adults) Take one (1) capsule per day, with a glass of water.

Warning
Check with your doctor before using this product if you are taking medication or have any medical conditions. Do not use if you are pregnant or nursing. Do not exceed the recommended daily intake without checking with your doctor. Not intended for persons under 18. Keep out of reach of children. Store in a cool and dry place after opening.

Other Ingredients
Vegetarian capsule (hypromellose), microcrystalline cellulose, vegetable magnesium stearate, silicon dioxide. This product is manufactured in a facility that processes fish extracts.",934.5,Vitamin B,4.7,353,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/you/you92034/g/26.jpg",https://in.iherb.com/pr/youtheory-b12-b6-essential-daily-vitamins-60-vegetarian-capsules/115850
140495,"Global Healing, CoQ10 & BioPQQ with Himalayan Shilajit, 60 Capsules",Antioxidants,Categories > Supplements > Antioxidants > Coenzyme Q10 (Ubiquinone),"Focus, Memory and Heart Health | Dietary Supplement | Vegan-Friendly | Gluten-Free | No Animal Testing","• Focus, Memory and Heart Health
• Dietary Supplement
• Vegan-Friendly
• Gluten-Free
• No Animal Testing

Cardio & Nervous Systems

Support optimal function of mitochondria for energy production, focus, memory, and heart health.

Suggested use
Take 1 capsule twice daily or as recommended by your healthcare provider.

Warning
Keep out of reach of children. Consult your healthcare practitioner if you are pregnant, nursing, or if you are currently being treated for a serious medical condition.

Other Ingredients
Vegetable capsule (cellulose), organic gum acacia, organic rice hulls, ormus supercharged minerals.",7483.46,Antioxidants,4.8,55,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/glh/glh03014/g/8.jpg",https://in.iherb.com/pr/global-healing-coq10-biopqq-with-himalayan-shilajit-60-capsules/140495
90447,"Organic India, Ashwagandha, 180 Vegetarian Caps (400 mg per Capsule)",Adaptogens,Categories > Supplements > Herbs > Adaptogens > Ashwagandha,Healthy Stress Response | Herbal Supplement | USDA Organic | Non GMO Project Verified | Fairtrade® | SGS Organic | Certified Organic by Control Union | Certified B Corporation | Kosher | Vegan | Vegetarian | Gluten Free,"• Healthy Stress Response
• Herbal Supplement
• USDA Organic
• Non GMO Project Verified
• Fairtrade®
• SGS Organic
• Certified Organic by Control Union
• Certified B Corporation
• Kosher
• Vegan
• Vegetarian
• Gluten Free

Love & Consciousness in Action:

Whole herb solutions grown by small family farmers using regenerative organic agriculture.

Ashwagandha is a powerful adaptogenic herb used for centuries as a natural source of vitality.

Suggested use
2 caps twice daily with food and water. If pregnant or nursing, consult your physician prior to use.

Warning
Store in a cool & dry place, away from direct sunlight. Reproductive Harm - P65.

Other Ingredients
Organic pullulan. Ashwagandha (Withania somnifera) root: Fairtrade certified and sourced from Fairtrade Producers. Total 100%, excluding the capsule.",3255.78,Adaptogens,4.7,4067,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/ori/ori51246/g/45.jpg",https://in.iherb.com/pr/organic-india-ashwagandha-180-vegetarian-caps-400-mg-per-capsule/90447
91610,"California Gold Nutrition, CoQ10, Ubiquinone USP with Bioperine® Black Pepper Extract, Enhanced Bioavailability, 100 mg, 150 Veggie Capsules",Antioxidants,Categories > Supplements > Antioxidants > Coenzyme Q10 (Ubiquinone),"California Gold Nutrition CoQ10 with BioPerine® | Featuring Fermented, USP-Verified Coenzyme Q10 (CoQ10) or Ubiquinone* | Plus BioPerine® Black Pepper Extract | Supports Healthy Mitochondrial Function* | Supports a Healthy Cardiovascular System* | Suitable for Vegetarians and Vegans | Formulated without Gluten, GMOs, or Soy | Produced in a 3rd Party Audited cGMP Registered (Certified) Facility | 100% Gold Guarantee","• California Gold Nutrition CoQ10 with BioPerine®
• Featuring Fermented, USP-Verified Coenzyme Q10 (CoQ10) or Ubiquinone*
• Plus BioPerine® Black Pepper Extract
• Supports Healthy Mitochondrial Function*
• Supports a Healthy Cardiovascular System*
• Suitable for Vegetarians and Vegans
• Formulated without Gluten, GMOs, or Soy
• Produced in a 3rd Party Audited cGMP Registered (Certified) Facility
• 100% Gold Guarantee

CoQ10 is a powerful compound that is naturally-occurring in the body, but levels can decrease due to age and certain health conditions. California Gold Nutrition CoQ10 features USP-verified coenzyme Q10 that is produced by fermentation.* Supplementing CoQ10 into your diet can provide several benefits, both to mitochondrial and cardiovascular health.*

Coenzyme Q10 (CoQ10) is an antioxidant compound that has been recognized as an essential component of healthy mitochondrial function.* One of the main roles of the mitochondria is to help produce energy, so supporting these structures may help promote healthy energy levels.* In addition, research also suggests that CoQ10 supports the cardiovascular system and overall heart health.*

California Gold Nutrition CoQ10 features 100 mg, USP-verified, fermented CoQ10 combined with BioPerine® Black Pepper Extract to enhance absorption and bioavailability.* This supplement is suitable for vegetarians and vegans and contains no gluten, GMOs, or soy.

Third-Party Tested Our products undergo quality testing where they are evaluated by an independent ISO-certified lab using scientifically-validated test methods to ensure authenticity, purity, and potency of ingredients. For added transparency, we make the results available to you in our iTested Verified Reports so you can see for yourself.

Check out the iTested Report for this product to see the analysis.

Suggested use
Take 1 capsule daily with food. Best when taken as directed by a qualified healthcare professional.

Warning
Keep out of the reach of children. Consult with a licensed physician, pharmacist, naturopath or other qualified healthcare professional prior to taking dietary supplements. Sealed for your protection. Do not use if seal is missing or broken. Best stored at controlled room temperature 20°C to 25°C (68°F to 77°F). Improper storage conditions, such as extended exposure to direct sunlight, high heat & humidity can cause product degradation over time.

Other Ingredients
Main Ingredients Coenzyme Q10 USP, Black Pepper Extract (BioPerine®, 95% Piperine) (Piper nigrum) Note: Ubiquinone is the generic name for USP Grade/Verified Ubidecarenone. BioPerine® is a registered trademark of Sabinsa Corporation U.S. Other Ingredients Rice Powder, Modified Cellulose (Hypromellose Veggie Capsule), Magnesium Stearate, and Silicon Dioxide (Silica). This product is not manufactured with milk, eggs, fish, crustacean shellfish, tree nuts, peanuts, wheat, soy, sesame or gluten. Produced in a FDA-registered, third-party audited, and registered cGMP compliant facility that may process other products that contain these allergens or ingredients.",1773.99,Antioxidants,4.8,18879,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cgn/cgn01428/g/162.jpg",https://in.iherb.com/pr/california-gold-nutrition-coq10-ubiquinone-usp-with-bioperine-black-pepper-extract-enhanced-bioavailability-100-mg-150-veggie-capsules/91610
109031,"Swanson, Full Spectrum® Ashwagandha, 100 Vegan Capsules (450 mg per Capsule)",Adaptogens,Categories > Supplements > Herbs > Adaptogens > Ashwagandha,"Stress Support | Herbal Supplement | Promotes a Feeling of Calmness and Relaxation | Supports a Healthy, Natural Response to Daily Stress | Science-Backed Quality Since 1969 | Non-GMO | Gluten Free | Dairy Free | Halal","• Stress Support
• Herbal Supplement
• Promotes a Feeling of Calmness and Relaxation
• Supports a Healthy, Natural Response to Daily Stress
• Science-Backed Quality Since 1969
• Non-GMO
• Gluten Free
• Dairy Free
• Halal

Swanson Full Spectrum Ashwagandha (Withania somnifera) is a powerful adaptogen packed with multiple wellness benefits. Our convenient capsules pack a powerful 450 mg of pure ashwagandha root and feature plant-based ingredients without unnecessary processing. Not only can ashwagandha extract promote a healthy response to stress, it may also help support immune function. No matter which benefits of ashwagandha you’re looking for, this herbal remedy has your back.

As an adaptogen, ashwagandha works by supporting normal cortisol levels and helps regulate our adrenal system. This in turn, balances our physiological responses to stressors and helps us “adapt” to stress more easily. Ashwagandha has traditionally also been used to promote health and longevity, to revitalize the body, support sleep and boost overall wellbeing.

Suggested use
As a dietary supplement, take two vegan capsules one to two times per day with water.

Warning
For adults only. Do not take this product if you are pregnant or nursing. Consult your healthcare provider before using this or any product if you are taking medication or have a medical condition. Keep out of reach of children. Do not use if seal is broken. Store in a cool, dry place. Cancer and reproductive harm. Prop 65.

Other Ingredients
Vegan capsule (hypromellose), rice flour, magnesium stearate.",738.84,Adaptogens,4.7,22637,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv01957/g/72.jpg",https://in.iherb.com/pr/swanson-full-spectrum-ashwagandha-100-vegan-capsules-450-mg-per-capsule/109031
15658,"Doctor's Best, High Absorption CoQ10 with BioPerine®, 100 mg, 120 Veggie Caps",Antioxidants,Categories > Supplements > Antioxidants > Coenzyme Q10 (Ubiquinone),Science-Based Nutrition™ | Heart & Energy Support | Dietary Supplement | Non-GMO | Gluten Free | Soy Free | Vegan | Helps restore CoQ10 that may be depleted by aging and statin drugs ▵ . | Formulated with BioPerine® black pepper extract to enhance absorption and bioavailability.,"• Science-Based Nutrition™
• Heart & Energy Support
• Dietary Supplement
• Non-GMO
• Gluten Free
• Soy Free
• Vegan
• Helps restore CoQ10 that may be depleted by aging and statin drugs ▵ .
• Formulated with BioPerine® black pepper extract to enhance absorption and bioavailability.

At Doctor's Best, we are all about tackling stress, free radicals, statin medications ▵ , and aging, which can zap CoQ10 levels and affect stamina. Our specialized formula is geared towards boosting energy production, supporting muscle function, and enhancing overall vitality.

▵ CoQ10 is not intended to serve as a replacement for statin therapy, nor should you discontinue taking any prescribed medications while supplementing with CoQ10.

Suggested use
Adult Use: Take 1 capsule daily, preferably with food for maximum absorption, or as recommended by a nutritionally informed physician.

Warning
Store in a cool dry place.

Other Ingredients
Rice powder, hypromellose (vegetarian capsule), magnesium stearate (vegetable source), silicon dioxide. USP verified, naturally fermented CoQ10.",1828.63,Antioxidants,4.7,37706,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/drb/drb00188/g/156.jpg",https://in.iherb.com/pr/doctor-s-best-high-absorption-coq10-with-bioperine-100-mg-120-veggie-caps/15658
449,"NOW Foods, Methyl B-12, 1,000 mcg, 100 Lozenges",Vitamin B,Categories > Supplements > Vitamins > Vitamin B > Vitamin B12 (Cobalamin),Nervous System Health | Essential for Energy Production | Methylcobalamin | A Dietary Supplement | Vegetarian/Vegan | Kosher | Vitamins | Family Owned Since 1968 | Quality GMP Assured | Halal,"• Nervous System Health
• Essential for Energy Production
• Methylcobalamin
• A Dietary Supplement
• Vegetarian/Vegan
• Kosher
• Vitamins
• Family Owned Since 1968
• Quality GMP Assured
• Halal

Vitamin B-12 is necessary for the production of energy from fats and proteins and is well known for its critical role in DNA synthesis, as well as in homocysteine metabolism. Methylcobalamin is the co-enzyme form of vitamin B-12 that has been found to be especially critical in the maintenance of a healthy nervous system. Dietary sources are almost exclusively of animal origin (meat and dairy) and supplementation with B-12 may be especially important for strict vegetarians. NOW® Methyl B-12 is vegetarian/vegan (non-animal derived).

Suggested use
Take 1 lozenge 1 to 2 times daily. Chew lozenge or hold in mouth until dissolved and swallow.

Warning
Natural color variation may occur in this product. For adults only. Consult physician if pregnant/nursing, taking medication, or have a medical condition. Keep out of reach of children. Contains Xylitol, which is harmful to pets. Store in a cool, dry place after opening.

Other Ingredients
Xylitol, hydroxypropyl cellulose, microcrystalline cellulose, citric acid, stearic acid (vegetable source), natural flavors, organic stevia leaf extract (enzyme-modified steviol glycosides) and organic monk fruit extract. Made and quality tested in the USA with globally sourced ingredients. Not manufactured with wheat, gluten, soy, milk, egg, fish, shellfish, tree nut or sesame ingredients. Produced in a GMP facility that processes other ingredients containing these allergens.",769.44,Vitamin B,4.8,21401,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00495/g/69.jpg",https://in.iherb.com/pr/now-foods-methyl-b-12-1-000-mcg-100-lozenges/449
46876,"Doctor's Best, Fully Active B12, 1,500 mcg, 60 Veggie Caps",Vitamin B,Categories > Supplements > Vitamins > Vitamin B > Vitamin B12 (Cobalamin),"Science-Based Nutrition™ | Energy, Memory, & Mood Support | Dietary Supplement | Non-GMO | Gluten Free | Soy Free | Vegan | Supports mood, memory, and energy. | Supports red blood cell formation.","• Science-Based Nutrition™
• Energy, Memory, & Mood Support
• Dietary Supplement
• Non-GMO
• Gluten Free
• Soy Free
• Vegan
• Supports mood, memory, and energy.
• Supports red blood cell formation.

At Doctor's Best, we value the science of energy. Our unique formula contains methylcobalamin, a bioactive form of vitamin B12 crucial for energy production. This active B12 is readily absorbed, aiding in the maintenance of healthy nerve cells, supporting red blood cell formation, and contributing to overall neurological function in the body.

Suggested use
Take 1 capsule daily with a meal, or as recommended by a nutritionally informed physician.

Warning
Store in a cool dry place.

Other Ingredients
Microcrystalline cellulose, hypromellose (vegetarian capsule).",531.27,Vitamin B,4.7,25869,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/drb/drb00286/g/87.jpg",https://in.iherb.com/pr/doctor-s-best-fully-active-b12-1-500-mcg-60-veggie-caps/46876
102340,"NOW Foods, B-12, 100 Lozenges",Vitamin B,Categories > Supplements > Vitamins > Vitamin B > Vitamin B12 (Cobalamin),"Nervous System Health | 1,000 mcg | Essential for Energy Production | With Folic Acid | A Dietary Supplement | Vegetarian/Vegan | Kosher | Vitamins | Family Owned Since 1968 | GMP Quality Assured | Halal","• Nervous System Health
• 1,000 mcg
• Essential for Energy Production
• With Folic Acid
• A Dietary Supplement
• Vegetarian/Vegan
• Kosher
• Vitamins
• Family Owned Since 1968
• GMP Quality Assured
• Halal

Vitamin B-12 (cyanocobalamin) is a water soluble vitamin necessary for the maintenance of a healthy nervous system and for the production of energy from fats and proteins. Vitamin B-12 is also essential for the synthesis of DNA during cell division and therefore is especially important for rapidly multiplying cells, such as blood cells. In addition, adequate intake of vitamin B-12, along with folic acid and vitamin B-6, is critical for the conversion of homocysteine to methionine, thereby supporting a healthy cardiovascular system. While B-12 is stored in the liver, dietary sources are of animal origin only (meat and dairy). Therefore, supplementation with B-12 may be especially important for strict vegetarians.

Suggested use
Take 1 lozenge daily with a meal. Chew lozenge or hold in mouth until dissolved and swallow.

Warning
Natural color variation may occur in this product. Store in a cool, dry place after opening. For adults only. Consult physician if pregnant/nursing, taking medication, or have a medical condition. Keep out of reach of children. Contains Xylitol, which is harmful to pets.

Other Ingredients
Xylitol, microcrystalline cellulose, natural flavors, stearic acid (vegetable source), maltodextrin, organic stevia leaf extract (enzyme- modified steviol glycosides) and silicon dioxide. Made and quality tested in the USA with globally sourced ingredients. Not manufactured with wheat, gluten, soy, milk, egg, fish, shellfish, tree nut or sesame ingredients. Produced in a GMP facility that processes other ingredients containing these allergens.",599.32,Vitamin B,4.8,17114,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/now/now00466/g/46.jpg",https://in.iherb.com/pr/now-foods-b-12-100-lozenges/102340
8641,"Solgar, Sublingual Vitamin B12, 1,000 mcg, 250 Nuggets",Vitamin B,Categories > Supplements > Vitamins > Vitamin B > Vitamin B12 (Cobalamin),"Since 1947 | Gluten, Wheat & Dairy Free | Suitable for Vegans | Non-GMO | Halal | Kosher Parve","• Since 1947
• Gluten, Wheat & Dairy Free
• Suitable for Vegans
• Non-GMO
• Halal
• Kosher Parve

Vitamin B12 is part of a group of essential nutrients known as the B Complex. It supports energy metabolism and promotes a healthy nervous system. Along with Folic Acid and Vitamin B6, it supports heart health by promoting healthy levels of homocysteine already within a normal range. B12 is required for the normal development and regeneration of red blood cells, which help to deliver oxygen throughout the body.

Suggested use
As a dietary supplement for adults, take one (1) nugget daily, preferably with a meal or as directed by a healthcare practitioner; to be placed between the cheek and gum, under the tongue (sublingually) or chewed.

Warning
If you are pregnant, nursing, taking any medications or have any medical condition, please consult your healthcare practitioner before taking any dietary supplement. Discontinue use and consult your healthcare practitioner it any adverse reactions occur. Keep out of reach of children. Store at room temperature. Do not use if outer bottle seal is missing or damaged.

Other Ingredients
Mannitol, vegetable stearic acid, vegetable cellulose, natural cherry flavor with other natural flavors, vegetable magnesium stearate. Free Of: Gluten, wheat, dairy, soy, yeast, sugar, sodium, artificial flavor, preservatives and color.",2326.39,Vitamin B,4.8,2871,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sol/sol03230/g/65.jpg",https://in.iherb.com/pr/solgar-sublingual-vitamin-b12-1-000-mcg-250-nuggets/8641
82261,"California Gold Nutrition, B Complex Gummies with Vitamins B6 and B12, Folate, and Biotin, Strawberry, 45 Vegetarian Gummies",Vitamin B,Categories > Supplements > Vitamins > Vitamin B > Vitamin B Complex,"Featuring a Vitamin B Complex with B6, B12, Niacin (B3), Folate (B9), and Biotin (B7) | Natural Strawberry Flavor | Helps Support Overall Wellness and Healthy Energy Levels* | Suitable for Vegetarians","• Featuring a Vitamin B Complex with B6, B12, Niacin (B3), Folate (B9), and Biotin (B7)
• Natural Strawberry Flavor
• Helps Support Overall Wellness and Healthy Energy Levels*
• Suitable for Vegetarians

California Gold Nutrition® B Complex Gummies contain 5 different types of vitamin B, helping to support overall wellness and healthy energy levels.*

Suggested use
Take 1 gummy daily, with or without food. Best when taken as directed by a qualified healthcare professional.

Warning
Keep out of reach of children. Consult with a licensed physician, pharmacist, naturopath or other qualified healthcare professional prior to taking dietary supplements. Sealed for your protection. Do not use if seal is missing or broken. Store in a cool, dry place. Protect from heat, light, and moisture.

Other Ingredients
Main Ingredients Vitamin C (as Ascorbic Acid), Niacin (as Niacinamide), Vitamin B6 (as Pyridoxine HCI), Folate (Folic Acid), Vitamin B12 (as Cyanocobalamin), Biotin (as d-Biotin) Other Ingredients Cane Sugar, Tapioca Syrup, Purified Water, Pectin (from Apple and/or Citrus), Natural Flavors, Citric Acid, Sodium Citrate, Fruit and Vegetable Juice Colors (from Carrot and Blackcurrant Concentrates), and Vegetarian Coating (Vegetable Oil [from Coconut and/or Palm], Carnauba Wax). Contains: Tree Nuts (Coconut) Not manufactured with milk, eggs, fish, crustacean shellfish, peanuts, wheat, soy, sesame, or gluten. Produced in an FDA-registered, third-party audited, and cGMP-compliant facility that may process other products that contain these allergens or ingredients.",710.02,Vitamin B,4.7,18130,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cgn/cgn01201/g/143.jpg",https://in.iherb.com/pr/california-gold-nutrition-b-complex-gummies-with-vitamins-b6-and-b12-folate-and-biotin-strawberry-45-vegetarian-gummies/82261
145091,"Carrington Farms, MCT Oil Powder, 5 oz (141.7 g)",Weight Management,Categories > Supplements > Weight Management > MCT Oil & Caprylic Acid,2.5 g MCT + 0 g Net Carbs | Made from Coconut | Clean Energy and Easy to Digest | Gluten Free | Keto Friendly | Diary Free | Non GMO | Kosher,"• 2.5 g MCT + 0 g Net Carbs
• Made from Coconut
• Clean Energy and Easy to Digest
• Gluten Free
• Keto Friendly
• Diary Free
• Non GMO
• Kosher

Carrington Farms MCT* Oil Powder is the optimal way to incorporate the sustained energy Medium Chain Triglycerides provide. MCT Oil Powder mixes easily and creates a pleasant creamy texture when added to shakes, smoothies and coffee! This powder is also great for baking!

The Carrington Farms Promise

​We promise that everything we make is Simple. Clean. Real.™ and will make you feel nourished from the inside out. We won't sell it to you unless we are willing to serve it to our own families!

*Medium Chain Triglycerides

**Per Serving. See nutrition information for Fat & Saturated Fat content.

Suggested use
Simply add 1 or 2 Tbsp Carrington Farms MCT Oil Powder to your favorite shakes, smoothies or coffee. Also great to add to baking recipes!

Warning
Reseal tightly and store in a cool dry place. Some settling may occur. sold by weight not volume.

Other Ingredients
Medium chain triglycerides (coconuts), gum acacia.",810.53,Weight Management,4.6,44,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/crf/crf93040/g/2.jpg",https://in.iherb.com/pr/carrington-farms-mct-oil-powder-5-oz-141-7-g/145091
